C:\Users\Myra\Desktop\Data\IMG\center_2020_12_23_11_07_08_425.jpg, C:\Users\Myra\Desktop\Data\IMG\left_2020_12_23_11_07_08_425.jpg, C:\Users\Myra\Desktop\Data\IMG\right_2020_12_23_11_07_08_425.jpg, -0.305922, 0, 0, 24.55945
C:\Users\Myra\Desktop\Data\IMG\center_2020_12_23_11_07_08_527.jpg, C:\Users\Myra\Desktop\Data\IMG\left_2020_12_23_11_07_08_527.jpg, C:\Users\Myra\Desktop\Data\IMG\right_2020_12_23_11_07_08_527.jpg, -0.009100496, 0, 0, 24.3137
C:\Users\Myra\Desktop\Data\IMG\center_2020_12_23_11_07_08_629.jpg, C:\Users\Myra\Desktop\Data\IMG\left_2020_12_23_11_07_08_629.jpg, C:\Users\Myra\Desktop\Data\IMG\right_2020_12_23_11_07_08_629.jpg, 0, 0, 0, 24.05399
C:\Users\Myra\Desktop\Data\IMG\center_2020_12_23_11_07_08_731.jpg, C:\Users\Myra\Desktop\Data\IMG\left_2020_12_23_11_07_08_731.jpg, C:\Users\Myra\Desktop\Data\IMG\right_2020_12_23_11_07_08_731.jpg, 0, 0, 0, 23.80988
C:\Users\Myra\Desktop\Data\IMG\center_2020_12_23_11_07_08_832.jpg, C:\Users\Myra\Desktop\Data\IMG\left_2020_12_23_11_07_08_832.jpg, C:\Users\Myra\Desktop\Data\IMG\right_2020_12_23_11_07_08_832.jpg, 0.1319919, 0, 0, 23.56225
C:\Users\Myra\Desktop\Data\IMG\center_2020_12_23_11_07_08_933.jpg, C:\Users\Myra\Desktop\Data\IMG\left_2020_12_23_11_07_08_933.jpg, C:\Users\Myra\Desktop\Data\IMG\right_2020_12_23_11_07_08_933.jpg, 0.4319634, 0, 0, 23.21464
C:\Users\Myra\Desktop\Data\IMG\center_2020_12_23_11_07_09_036.jpg, C:\Users\Myra\Desktop\Data\IMG\left_2020_12_23_11_07_09_036.jpg, C:\Users\Myra\Desktop\Data\IMG\right_2020_12_23_11_07_09_036.jpg, 0.07440782, 0, 0, 22.91544
C:\Users\Myra\Desktop\Data\IMG\center_2020_12_23_11_07_09_139.jpg, C:\Users\Myra\Desktop\Data\IMG\left_2020_12_23_11_07_09_139.jpg, C:\Users\Myra\Desktop\Data\IMG\right_2020_12_23_11_07_09_139.jpg, 0, 0, 0, 22.67172
C:\Users\Myra\Desktop\Data\IMG\center_2020_12_23_11_07_09_239.jpg, C:\Users\Myra\Desktop\Data\IMG\left_2020_12_23_11_07_09_239.jpg, C:\Users\Myra\Desktop\Data\IMG\right_2020_12_23_11_07_09_239.jpg, -0.1424826, 0.018357, 0, 22.43171
C:\Users\Myra\Desktop\Data\IMG\center_2020_12_23_11_07_09_341.jpg, C:\Users\Myra\Desktop\Data\IMG\left_2020_12_23_11_07_09_341.jpg, C:\Users\Myra\Desktop\Data\IMG\right_2020_12_23_11_07_09_341.jpg, -0.02561488, 0.3230817, 0, 22.37955
C:\Users\Myra\Desktop\Data\IMG\center_2020_12_23_11_07_09_441.jpg, C:\Users\Myra\Desktop\Data\IMG\left_2020_12_23_11_07_09_441.jpg, C:\Users\Myra\Desktop\Data\IMG\right_2020_12_23_11_07_09_441.jpg, 0, 0.6159202, 0, 22.73232
C:\Users\Myra\Desktop\Data\IMG\center_2020_12_23_11_07_09_544.jpg, C:\Users\Myra\Desktop\Data\IMG\left_2020_12_23_11_07_09_544.jpg, C:\Users\Myra\Desktop\Data\IMG\right_2020_12_23_11_07_09_544.jpg, 0, 0.9159207, 0, 23.43597
C:\Users\Myra\Desktop\Data\IMG\center_2020_12_23_11_07_09_646.jpg, C:\Users\Myra\Desktop\Data\IMG\left_2020_12_23_11_07_09_646.jpg, C:\Users\Myra\Desktop\Data\IMG\right_2020_12_23_11_07_09_646.jpg, 0, 1, 0, 24.40129
C:\Users\Myra\Desktop\Data\IMG\center_2020_12_23_11_07_09_748.jpg, C:\Users\Myra\Desktop\Data\IMG\left_2020_12_23_11_07_09_748.jpg, C:\Users\Myra\Desktop\Data\IMG\right_2020_12_23_11_07_09_748.jpg, 0, 1, 0, 25.36641
C:\Users\Myra\Desktop\Data\IMG\center_2020_12_23_11_07_09_849.jpg, C:\Users\Myra\Desktop\Data\IMG\left_2020_12_23_11_07_09_849.jpg, C:\Users\Myra\Desktop\Data\IMG\right_2020_12_23_11_07_09_849.jpg, 0, 1, 0, 26.31955
C:\Users\Myra\Desktop\Data\IMG\center_2020_12_23_11_07_09_950.jpg, C:\Users\Myra\Desktop\Data\IMG\left_2020_12_23_11_07_09_950.jpg, C:\Users\Myra\Desktop\Data\IMG\right_2020_12_23_11_07_09_950.jpg, 0, 1, 0, 27.26407
C:\Users\Myra\Desktop\Data\IMG\center_2020_12_23_11_07_10_050.jpg, C:\Users\Myra\Desktop\Data\IMG\left_2020_12_23_11_07_10_050.jpg, C:\Users\Myra\Desktop\Data\IMG\right_2020_12_23_11_07_10_050.jpg, 0, 1, 0, 28.19781
C:\Users\Myra\Desktop\Data\IMG\center_2020_12_23_11_07_10_151.jpg, C:\Users\Myra\Desktop\Data\IMG\left_2020_12_23_11_07_10_151.jpg, C:\Users\Myra\Desktop\Data\IMG\right_2020_12_23_11_07_10_151.jpg, -0.298848, 1, 0, 29.07182
C:\Users\Myra\Desktop\Data\IMG\center_2020_12_23_11_07_10_251.jpg, C:\Users\Myra\Desktop\Data\IMG\left_2020_12_23_11_07_10_251.jpg, C:\Users\Myra\Desktop\Data\IMG\right_2020_12_23_11_07_10_251.jpg, -0.2724759, 1, 0, 29.86786
C:\Users\Myra\Desktop\Data\IMG\center_2020_12_23_11_07_10_352.jpg, C:\Users\Myra\Desktop\Data\IMG\left_2020_12_23_11_07_10_352.jpg, C:\Users\Myra\Desktop\Data\IMG\right_2020_12_23_11_07_10_352.jpg, 0, 1, 0, 30.18758
C:\Users\Myra\Desktop\Data\IMG\center_2020_12_23_11_07_10_453.jpg, C:\Users\Myra\Desktop\Data\IMG\left_2020_12_23_11_07_10_453.jpg, C:\Users\Myra\Desktop\Data\IMG\right_2020_12_23_11_07_10_453.jpg, 0, 1, 0, 30.18981
C:\Users\Myra\Desktop\Data\IMG\center_2020_12_23_11_07_10_555.jpg, C:\Users\Myra\Desktop\Data\IMG\left_2020_12_23_11_07_10_555.jpg, C:\Users\Myra\Desktop\Data\IMG\right_2020_12_23_11_07_10_555.jpg, 0, 1, 0, 30.19029
C:\Users\Myra\Desktop\Data\IMG\center_2020_12_23_11_07_10_657.jpg, C:\Users\Myra\Desktop\Data\IMG\left_2020_12_23_11_07_10_657.jpg, C:\Users\Myra\Desktop\Data\IMG\right_2020_12_23_11_07_10_657.jpg, 0, 1, 0, 30.19029
C:\Users\Myra\Desktop\Data\IMG\center_2020_12_23_11_07_10_758.jpg, C:\Users\Myra\Desktop\Data\IMG\left_2020_12_23_11_07_10_758.jpg, C:\Users\Myra\Desktop\Data\IMG\right_2020_12_23_11_07_10_758.jpg, 0, 1, 0, 30.19031
C:\Users\Myra\Desktop\Data\IMG\center_2020_12_23_11_07_10_860.jpg, C:\Users\Myra\Desktop\Data\IMG\left_2020_12_23_11_07_10_860.jpg, C:\Users\Myra\Desktop\Data\IMG\right_2020_12_23_11_07_10_860.jpg, -0.2979996, 1, 0, 30.16865
C:\Users\Myra\Desktop\Data\IMG\center_2020_12_23_11_07_10_962.jpg, C:\Users\Myra\Desktop\Data\IMG\left_2020_12_23_11_07_10_962.jpg, C:\Users\Myra\Desktop\Data\IMG\right_2020_12_23_11_07_10_962.jpg, -0.01903018, 1, 0, 30.19013
C:\Users\Myra\Desktop\Data\IMG\center_2020_12_23_11_07_11_065.jpg, C:\Users\Myra\Desktop\Data\IMG\left_2020_12_23_11_07_11_065.jpg, C:\Users\Myra\Desktop\Data\IMG\right_2020_12_23_11_07_11_065.jpg, 0, 0.7128576, 0, 30.12904
C:\Users\Myra\Desktop\Data\IMG\center_2020_12_23_11_07_11_167.jpg, C:\Users\Myra\Desktop\Data\IMG\left_2020_12_23_11_07_11_167.jpg, C:\Users\Myra\Desktop\Data\IMG\right_2020_12_23_11_07_11_167.jpg, 0, 0.4209236, 0, 30.05467
C:\Users\Myra\Desktop\Data\IMG\center_2020_12_23_11_07_11_269.jpg, C:\Users\Myra\Desktop\Data\IMG\left_2020_12_23_11_07_11_269.jpg, C:\Users\Myra\Desktop\Data\IMG\right_2020_12_23_11_07_11_269.jpg, 0, 0.1234679, 0, 29.96977
C:\Users\Myra\Desktop\Data\IMG\center_2020_12_23_11_07_11_369.jpg, C:\Users\Myra\Desktop\Data\IMG\left_2020_12_23_11_07_11_369.jpg, C:\Users\Myra\Desktop\Data\IMG\right_2020_12_23_11_07_11_369.jpg, 0, 0, 0, 29.68993
C:\Users\Myra\Desktop\Data\IMG\center_2020_12_23_11_07_11_471.jpg, C:\Users\Myra\Desktop\Data\IMG\left_2020_12_23_11_07_11_471.jpg, C:\Users\Myra\Desktop\Data\IMG\right_2020_12_23_11_07_11_471.jpg, -0.1336224, 0, 0, 29.38584
C:\Users\Myra\Desktop\Data\IMG\center_2020_12_23_11_07_11_571.jpg, C:\Users\Myra\Desktop\Data\IMG\left_2020_12_23_11_07_11_571.jpg, C:\Users\Myra\Desktop\Data\IMG\right_2020_12_23_11_07_11_571.jpg, -0.4326132, 0, 0, 28.97049
C:\Users\Myra\Desktop\Data\IMG\center_2020_12_23_11_07_11_672.jpg, C:\Users\Myra\Desktop\Data\IMG\left_2020_12_23_11_07_11_672.jpg, C:\Users\Myra\Desktop\Data\IMG\right_2020_12_23_11_07_11_672.jpg, -0.2296931, 0, 0, 28.61102
C:\Users\Myra\Desktop\Data\IMG\center_2020_12_23_11_07_11_774.jpg, C:\Users\Myra\Desktop\Data\IMG\left_2020_12_23_11_07_11_774.jpg, C:\Users\Myra\Desktop\Data\IMG\right_2020_12_23_11_07_11_774.jpg, 0, 0.0102405, 0, 28.26135
C:\Users\Myra\Desktop\Data\IMG\center_2020_12_23_11_07_11_876.jpg, C:\Users\Myra\Desktop\Data\IMG\left_2020_12_23_11_07_11_876.jpg, C:\Users\Myra\Desktop\Data\IMG\right_2020_12_23_11_07_11_876.jpg, 0, 0.3160294, 0, 28.1578
C:\Users\Myra\Desktop\Data\IMG\center_2020_12_23_11_07_11_977.jpg, C:\Users\Myra\Desktop\Data\IMG\left_2020_12_23_11_07_11_977.jpg, C:\Users\Myra\Desktop\Data\IMG\right_2020_12_23_11_07_11_977.jpg, 0, 0.6096025, 0, 28.42939
C:\Users\Myra\Desktop\Data\IMG\center_2020_12_23_11_07_12_078.jpg, C:\Users\Myra\Desktop\Data\IMG\left_2020_12_23_11_07_12_078.jpg, C:\Users\Myra\Desktop\Data\IMG\right_2020_12_23_11_07_12_078.jpg, 0, 0.9110256, 0, 29.05767
C:\Users\Myra\Desktop\Data\IMG\center_2020_12_23_11_07_12_179.jpg, C:\Users\Myra\Desktop\Data\IMG\left_2020_12_23_11_07_12_179.jpg, C:\Users\Myra\Desktop\Data\IMG\right_2020_12_23_11_07_12_179.jpg, 0, 1, 0, 29.95928
C:\Users\Myra\Desktop\Data\IMG\center_2020_12_23_11_07_12_280.jpg, C:\Users\Myra\Desktop\Data\IMG\left_2020_12_23_11_07_12_280.jpg, C:\Users\Myra\Desktop\Data\IMG\right_2020_12_23_11_07_12_280.jpg, 0, 1, 0, 30.19031
C:\Users\Myra\Desktop\Data\IMG\center_2020_12_23_11_07_12_382.jpg, C:\Users\Myra\Desktop\Data\IMG\left_2020_12_23_11_07_12_382.jpg, C:\Users\Myra\Desktop\Data\IMG\right_2020_12_23_11_07_12_382.jpg, 0, 1, 0, 30.19028
